id_Producto1,Nombre_producto_1,id_Producto2,Nombre_producto_2,Cantidad_de_repeticiones
21137,Organic Strawberries,20114,Jalapeno Peppers,196
21137,Organic Strawberries,24830,Organic Romaine,196
45007,Organic Zucchini,34969,Red Vine Tomato,196
45007,Organic Zucchini,46667,Organic Ginger Root,196
22935,Organic Yellow Onion,42265,Organic Baby Carrots,196
4920,Seedless Red Grapes,8424,Broccoli Crown,196
40706,Organic Grape Tomatoes,37646,Organic Gala Apples,196
47766,Organic Avocado,33731,Grated Parmesan,195
39275,Organic Blueberries,31717,Organic Cilantro,195
39275,Organic Blueberries,19057,Organic Large Extra Fancy Fuji Apple,195
47209,Organic Hass Avocado,36695,Organic Hothouse Cucumbers,194
22935,Organic Yellow Onion,8424,Broccoli Crown,194
24964,Organic Garlic,19057,Organic Large Extra Fancy Fuji Apple,194
40706,Organic Grape Tomatoes,8424,Broccoli Crown,194
47766,Organic Avocado,24830,Organic Romaine,193
45007,Organic Zucchini,27521,Organic Lacinato (Dinosaur) Kale,193
4920,Seedless Red Grapes,8518,Organic Red Onion,193
4920,Seedless Red Grapes,4605,Yellow Onions,193
47626,Large Lemon,22035,Organic Whole String Cheese,192
16797,Strawberries,22935,Organic Yellow Onion,192
27845,Organic Whole Milk,17794,Carrots,192
30391,Organic Cucumber,37067,Organic Banana,192
22935,Organic Yellow Onion,39877,Organic Granny Smith Apple,192
24964,Organic Garlic,42265,Organic Baby Carrots,192
47209,Organic Hass Avocado,49235,Organic Half & Half,191
47209,Organic Hass Avocado,27344,Uncured Genoa Salami,191
16797,Strawberries,6184,Clementines,191
27104,Fresh Cauliflower,28985,Michigan Organic Kale,191
13176,Bag of Organic Bananas,32864,Organic Baby Rainbow Carrots,190
27845,Organic Whole Milk,27104,Fresh Cauliflower,190
27845,Organic Whole Milk,37067,Organic Banana,190
4920,Seedless Red Grapes,30489,Original Hummus,190
4605,Yellow Onions,34969,Red Vine Tomato,190
21137,Organic Strawberries,24489,Organic Whole Strawberries,189
47626,Large Lemon,42768,Organic Garbanzo Beans,189
47766,Organic Avocado,14992,Green Beans,189
47209,Organic Hass Avocado,17948,Frozen Organic Wild Blueberries,189
40706,Organic Grape Tomatoes,19057,Organic Large Extra Fancy Fuji Apple,189
8424,Broccoli Crown,27104,Fresh Cauliflower,189
17794,Carrots,34126,Organic Italian Parsley Bunch,189
47766,Organic Avocado,37067,Organic Banana,188
40706,Organic Grape Tomatoes,28985,Michigan Organic Kale,188
34126,Organic Italian Parsley Bunch,46667,Organic Ginger Root,188
21137,Organic Strawberries,19660,Spring Water,187
22935,Organic Yellow Onion,20114,Jalapeno Peppers,187
47626,Large Lemon,4799,Shredded Parmesan,186
28204,Organic Fuji Apple,8424,Broccoli Crown,186
24964,Organic Garlic,37646,Organic Gala Apples,185
4605,Yellow Onions,27104,Fresh Cauliflower,185
24184,Red Peppers,49683,Cucumber Kirby,185
22935,Organic Yellow Onion,8277,Apple Honeycrisp Organic,184
40706,Organic Grape Tomatoes,17794,Carrots,184
47766,Organic Avocado,5077,100% Whole Wheat Bread,183
47766,Organic Avocado,34358,Garlic,183
47209,Organic Hass Avocado,49683,Cucumber Kirby,183
27966,Organic Raspberries,28204,Organic Fuji Apple,183
27966,Organic Raspberries,11520,Large Alfresco Eggs,183
47626,Large Lemon,46906,Grape White/Green Seedless,182
47209,Organic Hass Avocado,43122,Organic Bartlett Pear,182
45007,Organic Zucchini,34358,Garlic,182
24964,Organic Garlic,8277,Apple Honeycrisp Organic,182
40706,Organic Grape Tomatoes,40604,Feta Cheese Crumbles,182
42265,Organic Baby Carrots,39877,Organic Granny Smith Apple,182
8424,Broccoli Crown,28985,Michigan Organic Kale,182
44359,Organic Small Bunch Celery,27521,Organic Lacinato (Dinosaur) Kale,182
47626,Large Lemon,35221,Lime Sparkling Water,181
47209,Organic Hass Avocado,31506,Extra Virgin Olive Oil,181
27966,Organic Raspberries,27521,Organic Lacinato (Dinosaur) Kale,181
40706,Organic Grape Tomatoes,39877,Organic Granny Smith Apple,181
47766,Organic Avocado,35221,Lime Sparkling Water,180
47209,Organic Hass Avocado,24489,Organic Whole Strawberries,180
22935,Organic Yellow Onion,30489,Original Hummus,180
40706,Organic Grape Tomatoes,49683,Cucumber Kirby,180
4605,Yellow Onions,28204,Organic Fuji Apple,180
28985,Michigan Organic Kale,46667,Organic Ginger Root,180
13176,Bag of Organic Bananas,41787,Bartlett Pears,179
39275,Organic Blueberries,30489,Original Hummus,179
27845,Organic Whole Milk,42736,Unsalted Butter,179
22935,Organic Yellow Onion,4920,Seedless Red Grapes,179
4920,Seedless Red Grapes,37646,Organic Gala Apples,179
27966,Organic Raspberries,49235,Organic Half & Half,178
39275,Organic Blueberries,8277,Apple Honeycrisp Organic,178
39275,Organic Blueberries,21288,Blackberries,178
42265,Organic Baby Carrots,22035,Organic Whole String Cheese,178
5876,Organic Lemon,8277,Apple Honeycrisp Organic,178
27845,Organic Whole Milk,5876,Organic Lemon,177
27845,Organic Whole Milk,28204,Organic Fuji Apple,177
45007,Organic Zucchini,8277,Apple Honeycrisp Organic,177
24964,Organic Garlic,33731,Grated Parmesan,177
8518,Organic Red Onion,27521,Organic Lacinato (Dinosaur) Kale,177
13176,Bag of Organic Bananas,42342,Roasted Turkey Breast,176
21137,Organic Strawberries,17948,Frozen Organic Wild Blueberries,176
47626,Large Lemon,37067,Organic Banana,176
30391,Organic Cucumber,28204,Organic Fuji Apple,176
22935,Organic Yellow Onion,11520,Large Alfresco Eggs,176
8518,Organic Red Onion,37646,Organic Gala Apples,176
5876,Organic Lemon,17794,Carrots,176
45007,Organic Zucchini,33731,Grated Parmesan,175
30489,Original Hummus,37646,Organic Gala Apples,175
47626,Large Lemon,41787,Bartlett Pears,174
13176,Bag of Organic Bananas,890,Organic Diced Tomatoes,173
47626,Large Lemon,5077,100% Whole Wheat Bread,173
47766,Organic Avocado,260,Cantaloupe,173
27966,Organic Raspberries,46667,Organic Ginger Root,173
27966,Organic Raspberries,27344,Uncured Genoa Salami,173
39275,Organic Blueberries,8424,Broccoli Crown,173
42265,Organic Baby Carrots,28204,Organic Fuji Apple,173
16797,Strawberries,24964,Organic Garlic,172
4605,Yellow Onions,49683,Cucumber Kirby,172
28204,Organic Fuji Apple,24184,Red Peppers,172
13176,Bag of Organic Bananas,46654,Organic Grade A Large Brown Eggs,171
13176,Bag of Organic Bananas,38383,Organic White Onions,171
47209,Organic Hass Avocado,19660,Spring Water,171
47209,Organic Hass Avocado,33198,Sparkling Natural Mineral Water,171
47209,Organic Hass Avocado,40604,Feta Cheese Crumbles,171
16797,Strawberries,30489,Original Hummus,171
30391,Organic Cucumber,40604,Feta Cheese Crumbles,171
45007,Organic Zucchini,20114,Jalapeno Peppers,171
27104,Fresh Cauliflower,17794,Carrots,171
49683,Cucumber Kirby,34969,Red Vine Tomato,171
13176,Bag of Organic Bananas,39475,Total Greek Strained Yogurt,170
21137,Organic Strawberries,10246,Organic Celery Hearts,170
21137,Organic Strawberries,32655,Organic Large Grade AA Brown Eggs,170
27966,Organic Raspberries,3957,100% Raw Coconut Water,170
27845,Organic Whole Milk,33731,Grated Parmesan,170
24964,Organic Garlic,11520,Large Alfresco Eggs,170
24964,Organic Garlic,35939,Organic Jalapeno Pepper,170
4920,Seedless Red Grapes,27104,Fresh Cauliflower,170
31717,Organic Cilantro,34358,Garlic,170
17794,Carrots,34358,Garlic,170
21137,Organic Strawberries,3952,Organic Broccoli Crowns,169
8518,Organic Red Onion,30489,Original Hummus,169
42265,Organic Baby Carrots,27104,Fresh Cauliflower,169
19057,Organic Large Extra Fancy Fuji Apple,39877,Organic Granny Smith Apple,169
27104,Fresh Cauliflower,34126,Organic Italian Parsley Bunch,169
34126,Organic Italian Parsley Bunch,27521,Organic Lacinato (Dinosaur) Kale,169
47766,Organic Avocado,4799,Shredded Parmesan,168
27845,Organic Whole Milk,34126,Organic Italian Parsley Bunch,168
24964,Organic Garlic,39877,Organic Granny Smith Apple,168
31717,Organic Cilantro,8424,Broccoli Crown,168
17794,Carrots,46667,Organic Ginger Root,168
47209,Organic Hass Avocado,46906,Grape White/Green Seedless,167
47209,Organic Hass Avocado,43768,Organic Bell Pepper,167
27966,Organic Raspberries,5077,100% Whole Wheat Bread,167
24964,Organic Garlic,34969,Red Vine Tomato,167
21137,Organic Strawberries,42736,Unsalted Butter,166
47626,Large Lemon,27344,Uncured Genoa Salami,166
39275,Organic Blueberries,39877,Organic Granny Smith Apple,166
27845,Organic Whole Milk,44359,Organic Small Bunch Celery,166
27845,Organic Whole Milk,8277,Apple Honeycrisp Organic,166
22935,Organic Yellow Onion,22035,Organic Whole String Cheese,166
8518,Organic Red Onion,39877,Organic Granny Smith Apple,166
27104,Fresh Cauliflower,46667,Organic Ginger Root,166
21137,Organic Strawberries,39475,Total Greek Strained Yogurt,165
47209,Organic Hass Avocado,4799,Shredded Parmesan,165
16797,Strawberries,41787,Bartlett Pears,165
39275,Organic Blueberries,24489,Organic Whole Strawberries,165
13176,Bag of Organic Bananas,42736,Unsalted Butter,164
21137,Organic Strawberries,46802,Pineapple Chunks,164
16797,Strawberries,17794,Carrots,164
27966,Organic Raspberries,17794,Carrots,164
42265,Organic Baby Carrots,28985,Michigan Organic Kale,164
13176,Bag of Organic Bananas,14947,Pure Sparkling Water,163
13176,Bag of Organic Bananas,30450,Creamy Almond Butter,163
21137,Organic Strawberries,42701,Organic Sour Cream,163
47766,Organic Avocado,42768,Organic Garbanzo Beans,163
16797,Strawberries,46906,Grape White/Green Seedless,163
45007,Organic Zucchini,49683,Cucumber Kirby,163
8518,Organic Red Onion,19057,Organic Large Extra Fancy Fuji Apple,163
8518,Organic Red Onion,35939,Organic Jalapeno Pepper,163
24184,Red Peppers,17794,Carrots,163
13176,Bag of Organic Bananas,44683,Brussels Sprouts,162
39275,Organic Blueberries,27104,Fresh Cauliflower,162
27845,Organic Whole Milk,11520,Large Alfresco Eggs,162
42265,Organic Baby Carrots,8277,Apple Honeycrisp Organic,162
24184,Red Peppers,27104,Fresh Cauliflower,162
24184,Red Peppers,34969,Red Vine Tomato,162
24184,Red Peppers,20114,Jalapeno Peppers,162
19057,Organic Large Extra Fancy Fuji Apple,27104,Fresh Cauliflower,162
16797,Strawberries,27104,Fresh Cauliflower,161
22935,Organic Yellow Onion,34358,Garlic,161
24964,Organic Garlic,31506,Extra Virgin Olive Oil,161
8518,Organic Red Onion,49683,Cucumber Kirby,161
42265,Organic Baby Carrots,5876,Organic Lemon,161
19057,Organic Large Extra Fancy Fuji Apple,44359,Organic Small Bunch Celery,161
13176,Bag of Organic Bananas,35939,Organic Jalapeno Pepper,160
16797,Strawberries,37646,Organic Gala Apples,160
40706,Organic Grape Tomatoes,8277,Apple Honeycrisp Organic,160
28204,Organic Fuji Apple,49683,Cucumber Kirby,160
37646,Organic Gala Apples,39877,Organic Granny Smith Apple,160
46667,Organic Ginger Root,27521,Organic Lacinato (Dinosaur) Kale,160
47626,Large Lemon,34243,Organic Baby Broccoli,159
27966,Organic Raspberries,4605,Yellow Onions,159
27845,Organic Whole Milk,18465,Organic Grade A Free Range Large Brown Eggs,159
45007,Organic Zucchini,28204,Organic Fuji Apple,159
4920,Seedless Red Grapes,19057,Organic Large Extra Fancy Fuji Apple,159
42265,Organic Baby Carrots,8424,Broccoli Crown,159
28985,Michigan Organic Kale,34126,Organic Italian Parsley Bunch,159
21137,Organic Strawberries,33198,Sparkling Natural Mineral Water,158
47626,Large Lemon,33198,Sparkling Natural Mineral Water,158
27966,Organic Raspberries,24184,Red Peppers,158
27966,Organic Raspberries,46906,Grape White/Green Seedless,158
13176,Bag of Organic Bananas,28849,No Salt Added Black Beans,157
21137,Organic Strawberries,11182,Baby Spinach,157
47626,Large Lemon,16185,Sharp Cheddar Cheese,157
47766,Organic Avocado,41787,Bartlett Pears,157
39275,Organic Blueberries,37067,Organic Banana,157
45007,Organic Zucchini,22035,Organic Whole String Cheese,156
24184,Red Peppers,34358,Garlic,156
30489,Original Hummus,22035,Organic Whole String Cheese,156
21137,Organic Strawberries,5479,Italian Sparkling Mineral Water,155
16797,Strawberries,28985,Michigan Organic Kale,155
45007,Organic Zucchini,34243,Organic Baby Broccoli,155
4920,Seedless Red Grapes,22035,Organic Whole String Cheese,155
47209,Organic Hass Avocado,35221,Lime Sparkling Water,154
27966,Organic Raspberries,8424,Broccoli Crown,154
22935,Organic Yellow Onion,33731,Grated Parmesan,154
24964,Organic Garlic,37067,Organic Banana,154
4920,Seedless Red Grapes,24184,Red Peppers,154
8518,Organic Red Onion,37067,Organic Banana,154
24964,Organic Garlic,38383,Organic White Onions,153
42265,Organic Baby Carrots,49683,Cucumber Kirby,153
31717,Organic Cilantro,19057,Organic Large Extra Fancy Fuji Apple,153
12341,Hass Avocados,6184,Clementines,153
30391,Organic Cucumber,260,Cantaloupe,152
22935,Organic Yellow Onion,34969,Red Vine Tomato,152
22935,Organic Yellow Onion,35939,Organic Jalapeno Pepper,152
13176,Bag of Organic Bananas,47672,Uncured Hickory Smoked Sunday Bacon,151
47766,Organic Avocado,47144,Unsweetened Original Almond Breeze Almond Milk,151
47766,Organic Avocado,25659,Organic Coconut Milk,151
27845,Organic Whole Milk,39877,Organic Granny Smith Apple,151
45007,Organic Zucchini,37067,Organic Banana,151
24964,Organic Garlic,30489,Original Hummus,151
28204,Organic Fuji Apple,30489,Original Hummus,151
19057,Organic Large Extra Fancy Fuji Apple,37067,Organic Banana,151
13176,Bag of Organic Bananas,38456,Large Grapefruit,150
47626,Large Lemon,47144,Unsweetened Original Almond Breeze Almond Milk,150
47626,Large Lemon,260,Cantaloupe,150
27966,Organic Raspberries,260,Cantaloupe,150
27845,Organic Whole Milk,28985,Michigan Organic Kale,150
30391,Organic Cucumber,18465,Organic Grade A Free Range Large Brown Eggs,150
45007,Organic Zucchini,24838,Unsweetened Almondmilk,150
4605,Yellow Onions,28849,No Salt Added Black Beans,150
19057,Organic Large Extra Fancy Fuji Apple,22035,Organic Whole String Cheese,150
47766,Organic Avocado,42736,Unsalted Butter,149
27966,Organic Raspberries,34243,Organic Baby Broccoli,149
30391,Organic Cucumber,43768,Organic Bell Pepper,149
21137,Organic Strawberries,42768,Organic Garbanzo Beans,148
21137,Organic Strawberries,42342,Roasted Turkey Breast,148
47626,Large Lemon,44683,Brussels Sprouts,148
39275,Organic Blueberries,28204,Organic Fuji Apple,148
39275,Organic Blueberries,49235,Organic Half & Half,148
30391,Organic Cucumber,24838,Unsweetened Almondmilk,148
30391,Organic Cucumber,20114,Jalapeno Peppers,148
24964,Organic Garlic,40604,Feta Cheese Crumbles,148
40706,Organic Grape Tomatoes,37067,Organic Banana,148
8518,Organic Red Onion,28849,No Salt Added Black Beans,148
21137,Organic Strawberries,16185,Sharp Cheddar Cheese,147
21137,Organic Strawberries,14992,Green Beans,147
21137,Organic Strawberries,21288,Blackberries,147
47766,Organic Avocado,27344,Uncured Genoa Salami,147
16797,Strawberries,260,Cantaloupe,147
27966,Organic Raspberries,43122,Organic Bartlett Pear,147
30391,Organic Cucumber,10246,Organic Celery Hearts,147
31717,Organic Cilantro,37646,Organic Gala Apples,147
5876,Organic Lemon,37067,Organic Banana,147
21137,Organic Strawberries,32864,Organic Baby Rainbow Carrots,146
30391,Organic Cucumber,24830,Organic Romaine,146
22935,Organic Yellow Onion,37067,Organic Banana,146
24184,Red Peppers,28985,Michigan Organic Kale,146
39275,Organic Blueberries,44359,Organic Small Bunch Celery,145
39275,Organic Blueberries,24838,Unsweetened Almondmilk,145
22935,Organic Yellow Onion,24838,Unsweetened Almondmilk,145
40706,Organic Grape Tomatoes,22035,Organic Whole String Cheese,145
31717,Organic Cilantro,39877,Organic Granny Smith Apple,145
5876,Organic Lemon,24838,Unsweetened Almondmilk,145
21137,Organic Strawberries,47672,Uncured Hickory Smoked Sunday Bacon,144
39275,Organic Blueberries,34126,Organic Italian Parsley Bunch,144
27845,Organic Whole Milk,34969,Red Vine Tomato,144
30391,Organic Cucumber,33731,Grated Parmesan,144
45007,Organic Zucchini,11520,Large Alfresco Eggs,144
24964,Organic Garlic,28204,Organic Fuji Apple,144
4920,Seedless Red Grapes,31717,Organic Cilantro,144
31717,Organic Cilantro,34969,Red Vine Tomato,144
8424,Broccoli Crown,17794,Carrots,144
13176,Bag of Organic Bananas,44910,Organic Spring Mix Salad,143
21137,Organic Strawberries,28849,No Salt Added Black Beans,143
47626,Large Lemon,5479,Italian Sparkling Mineral Water,143
39275,Organic Blueberries,4605,Yellow Onions,143
40706,Organic Grape Tomatoes,28204,Organic Fuji Apple,143
8518,Organic Red Onion,42768,Organic Garbanzo Beans,143
37646,Organic Gala Apples,44359,Organic Small Bunch Celery,143
37646,Organic Gala Apples,22035,Organic Whole String Cheese,143
21137,Organic Strawberries,13870,Lightly Salted Baked Snap Pea Crisps,142
47626,Large Lemon,24830,Organic Romaine,142
47626,Large Lemon,4562,English Seedless Cucumber,142
47766,Organic Avocado,10246,Organic Celery Hearts,142
47209,Organic Hass Avocado,42768,Organic Garbanzo Beans,142
39275,Organic Blueberries,28985,Michigan Organic Kale,142
45007,Organic Zucchini,18465,Organic Grade A Free Range Large Brown Eggs,142
45007,Organic Zucchini,40604,Feta Cheese Crumbles,142
22935,Organic Yellow Onion,28204,Organic Fuji Apple,142
22935,Organic Yellow Onion,34243,Organic Baby Broccoli,142
24964,Organic Garlic,34243,Organic Baby Broccoli,142
4920,Seedless Red Grapes,8277,Apple Honeycrisp Organic,142
21137,Organic Strawberries,25659,Organic Coconut Milk,141
47766,Organic Avocado,24489,Organic Whole Strawberries,141
27966,Organic Raspberries,33198,Sparkling Natural Mineral Water,141
28204,Organic Fuji Apple,28985,Michigan Organic Kale,141
13176,Bag of Organic Bananas,40310,Oven Roasted Turkey Breast,140
47209,Organic Hass Avocado,260,Cantaloupe,140
47209,Organic Hass Avocado,35939,Organic Jalapeno Pepper,140
16797,Strawberries,49235,Organic Half & Half,140
40706,Organic Grape Tomatoes,33731,Grated Parmesan,140
28204,Organic Fuji Apple,34969,Red Vine Tomato,140
47209,Organic Hass Avocado,42828,Whipped Cream Cheese,139
47209,Organic Hass Avocado,38383,Organic White Onions,139
30391,Organic Cucumber,34243,Organic Baby Broccoli,139
45007,Organic Zucchini,31506,Extra Virgin Olive Oil,139
24964,Organic Garlic,25659,Organic Coconut Milk,139
31717,Organic Cilantro,28849,No Salt Added Black Beans,139
8424,Broccoli Crown,44359,Organic Small Bunch Celery,139
28985,Michigan Organic Kale,39877,Organic Granny Smith Apple,139
13176,Bag of Organic Bananas,21288,Blackberries,138
21137,Organic Strawberries,47144,Unsweetened Original Almond Breeze Almond Milk,138
