{Bag of Organic Bananas, Organic Raspberries, Organic Kiwi, Organic Grape Tomatoes} => {Organic Strawberries}: 0.750
{Organic Strawberries, Organic Kiwi, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.722
{Bag of Organic Bananas, Organic Garlic, Organic Raspberries, Organic Kiwi} => {Organic Strawberries}: 0.773
{Organic Strawberries, Organic Garlic, Organic Raspberries, Organic Kiwi} => {Bag of Organic Bananas}: 0.739
{Organic Lemon, Bag of Organic Bananas, Organic Blueberries, Organic Kiwi} => {Organic Strawberries}: 0.769
{Organic Lemon, Organic Strawberries, Organic Blueberries, Organic Kiwi} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Kiwi, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.833
{Organic Lemon, Organic Strawberries, Organic Kiwi, Organic Zucchini} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Baby Spinach, Organic Kiwi, Organic Hass Avocado} => {Organic Strawberries}: 0.714
{Bag of Organic Bananas, Limes, Organic Raspberries, Organic Kiwi} => {Organic Strawberries}: 0.778
{Organic Strawberries, Organic Kiwi, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.783
{Bag of Organic Bananas, Organic Whole Milk, Organic Raspberries, Organic Kiwi} => {Organic Strawberries}: 0.714
{Bag of Organic Bananas, Organic Kiwi, Organic Hass Avocado, Large Lemon} => {Organic Strawberries}: 0.714
{Organic Strawberries, Organic Kiwi, Organic Hass Avocado, Large Lemon} => {Bag of Organic Bananas}: 0.769
{Organic Strawberries, Organic Cucumber, Organic Kiwi, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.704
{Organic D'Anjou Pears, Organic Ginger Root, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.700
{Organic D'Anjou Pears, Organic Hass Avocado, Organic Half & Half} => {Bag of Organic Bananas}: 0.786
{Organic D'Anjou Pears, Organic Raspberries, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.769
{Organic Baby Arugula, Organic D'Anjou Pears, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.700
{Organic Lemon, Organic D'Anjou Pears, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.722
{Organic Navel Orange, Organic D'Anjou Pears, Organic Tomato Cluster} => {Bag of Organic Bananas}: 0.769
{Bag of Organic Bananas, Organic D'Anjou Pears, Organic Raspberries, Organic Tomato Cluster} => {Organic Hass Avocado}: 0.786
{Organic D'Anjou Pears, Organic Raspberries, Organic Tomato Cluster, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.733
{Organic Strawberries, Organic D'Anjou Pears, Organic Tomato Cluster, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.800
{Organic Navel Orange, Organic D'Anjou Pears, Fresh Cauliflower} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Navel Orange, Organic D'Anjou Pears, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.733
{Organic Lemon, Organic Navel Orange, Organic Strawberries, Organic D'Anjou Pears} => {Bag of Organic Bananas}: 0.786
{Organic Navel Orange, Organic D'Anjou Pears, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Organic Lemon, Organic D'Anjou Pears, Fresh Cauliflower} => {Organic Strawberries}: 0.765
{Organic Lemon, Apple Honeycrisp Organic, Organic D'Anjou Pears} => {Bag of Organic Bananas}: 0.733
{Apple Honeycrisp Organic, Organic Strawberries, Organic D'Anjou Pears, Organic Blueberries} => {Organic Raspberries}: 0.833
{Apple Honeycrisp Organic, Organic D'Anjou Pears, Organic Raspberries, Organic Blueberries} => {Organic Strawberries}: 1.000
{Organic D'Anjou Pears, Organic Baby Carrots, Organic Garnet Sweet Potato (Yam)} => {Organic Strawberries}: 0.714
{Organic Strawberries, Organic D'Anjou Pears, Organic Hass Avocado, Organic Garnet Sweet Potato (Yam)} => {Bag of Organic Bananas}: 0.769
{Organic Baby Spinach, Organic D'Anjou Pears, Organic Granny Smith Apple, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.786
{Seedless Red Grapes, Organic Lemon, Organic D'Anjou Pears} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Bag of Organic Bananas, Organic Strawberries, Organic D'Anjou Pears, Organic Raspberries} => {Organic Hass Avocado}: 0.833
{Organic Lemon, Organic Strawberries, Organic D'Anjou Pears, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Bag of Organic Bananas, Organic D'Anjou Pears, Organic Raspberries} => {Organic Hass Avocado}: 0.750
{Organic Lemon, Organic D'Anjou Pears, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Organic Strawberries, Organic D'Anjou Pears, Organic Baby Carrots, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.706
{Bag of Organic Bananas, Organic D'Anjou Pears, Organic Blueberries, Organic Hass Avocado} => {Organic Strawberries}: 0.800
{Organic D'Anjou Pears, Organic Yellow Onion, Limes} => {Bag of Organic Bananas}: 0.706
{Organic D'Anjou Pears, Organic Yellow Onion, Organic Raspberries, Organic Hass Avocado} => {Organic Strawberries}: 0.833
{Seedless Red Grapes, Bag of Organic Bananas, Organic D'Anjou Pears, Organic Raspberries} => {Organic Strawberries}: 0.714
{Bag of Organic Bananas, Organic D'Anjou Pears, Limes, Organic Raspberries} => {Organic Hass Avocado}: 0.824
{Organic D'Anjou Pears, Limes, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.700
{Organic Strawberries, Organic D'Anjou Pears, Limes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.789
{Organic Large Extra Fancy Fuji Apple, Organic Strawberries, Organic D'Anjou Pears, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.778
{Large Alfresco Eggs, Organic Ginger Root, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.800
{Organic Navel Orange, Large Alfresco Eggs, Organic Strawberries} => {Bag of Organic Bananas}: 0.765
{Large Alfresco Eggs, Organic Large Extra Fancy Fuji Apple, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Large Alfresco Eggs, Organic Whole String Cheese, Organic Raspberries} => {Bag of Organic Bananas}: 0.706
{Large Alfresco Eggs, Limes, Organic Grape Tomatoes} => {Large Lemon}: 0.786
{Large Alfresco Eggs, Organic Baby Spinach, Limes, Organic Italian Parsley Bunch} => {Large Lemon}: 0.833
{Large Alfresco Eggs, Organic Baby Spinach, Organic Italian Parsley Bunch, Large Lemon} => {Limes}: 0.769
{Large Alfresco Eggs, Limes, Organic Cilantro, Organic Avocado} => {Large Lemon}: 0.769
{Large Alfresco Eggs, Organic Cilantro, Large Lemon, Organic Avocado} => {Limes}: 0.769
{Large Alfresco Eggs, Organic Strawberries, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.700
{Large Alfresco Eggs, Organic Baby Spinach, Limes, Organic Avocado} => {Large Lemon}: 0.786
{Organic Navel Orange, Jalapeno Peppers, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Jalapeno Peppers, Organic Cilantro, Organic Baby Carrots} => {Limes}: 0.765
{Jalapeno Peppers, Organic Cilantro, Organic Blueberries} => {Organic Strawberries}: 0.733
{Broccoli Crown, Jalapeno Peppers, Organic Cilantro} => {Limes}: 0.857
{Jalapeno Peppers, Organic Yellow Onion, Honeycrisp Apple} => {Organic Avocado}: 0.714
{Jalapeno Peppers, Organic Raspberries, Organic Zucchini} => {Organic Strawberries}: 0.714
{Jalapeno Peppers, Organic Strawberries, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.769
{Bunched Cilantro, Garlic, Organic Avocado} => {Jalapeno Peppers}: 0.769
{Jalapeno Peppers, Banana, Organic Cucumber, Large Lemon} => {Limes}: 0.769
{Jalapeno Peppers, Green Bell Pepper, Banana, Organic Avocado} => {Limes}: 0.733
{Jalapeno Peppers, Green Bell Pepper, Limes, Organic Avocado} => {Banana}: 0.786
{Jalapeno Peppers, Organic Cilantro, Organic Zucchini, Large Lemon} => {Limes}: 0.714
{Jalapeno Peppers, Organic Yellow Onion, Organic Cilantro, Large Lemon} => {Limes}: 0.769
{Jalapeno Peppers, Organic Strawberries, Organic Baby Spinach, Large Lemon} => {Limes}: 0.714
{Bag of Organic Bananas, Jalapeno Peppers, Organic Garlic, Large Lemon} => {Limes}: 0.812
{Jalapeno Peppers, Banana, Organic Garlic, Organic Cilantro} => {Limes}: 0.769
{Jalapeno Peppers, Organic Baby Spinach, Organic Hass Avocado, Large Lemon} => {Limes}: 0.769
{Bag of Organic Bananas, Jalapeno Peppers, Organic Hass Avocado, Large Lemon} => {Limes}: 0.722
{Organic Red Onion, Bag of Organic Bananas, Jalapeno Peppers, Organic Cilantro} => {Limes}: 0.714
{Bag of Organic Bananas, Jalapeno Peppers, Organic Cilantro, Large Lemon} => {Limes}: 0.765
{Organic Red Onion, Jalapeno Peppers, Organic Cilantro, Organic Avocado} => {Limes}: 0.737
{Jalapeno Peppers, Bunched Cilantro, Large Lemon, Organic Avocado} => {Limes}: 0.706
{Organic Red Bell Pepper, Bunched Cilantro, Large Lemon} => {Limes}: 0.733
{Bunched Cilantro, Organic Avocado, Organic Garnet Sweet Potato (Yam)} => {Limes}: 0.722
{Yellow Onions, Bunched Cilantro, Organic Grape Tomatoes} => {Limes}: 0.769
{Organic Garlic, Bunched Cilantro, Asparagus} => {Large Lemon}: 0.833
{Green Bell Pepper, Bunched Cilantro, Large Lemon, Organic Avocado} => {Limes}: 0.833
{Organic Red Onion, Bunched Cilantro, Large Lemon, Organic Avocado} => {Limes}: 0.786
{Strawberries, Bunched Cilantro, Large Lemon, Organic Avocado} => {Limes}: 0.786
{Organic Baby Spinach, Bunched Cilantro, Large Lemon, Organic Avocado} => {Limes}: 0.933
{Yellow Onions, Bunched Cilantro, Large Lemon, Organic Avocado} => {Limes}: 0.867
{Banana, Bunched Cilantro, Large Lemon, Organic Avocado} => {Limes}: 0.759
{Limes, Garlic, Raspberries} => {Large Lemon}: 0.733
{Organic Lemon, Garlic, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Small Hass Avocado, Strawberries, Garlic} => {Banana}: 0.733
{Strawberries, Roma Tomato, Organic Blueberries} => {Banana}: 0.833
{Small Hass Avocado, Organic Fuji Apple, Roma Tomato} => {Banana}: 0.909
{Strawberries, Organic Fuji Apple, Roma Tomato} => {Banana}: 0.786
{Yellow Onions, Organic Fuji Apple, Roma Tomato} => {Banana}: 0.750
{Lime Sparkling Water, Organic Avocado, Cucumber Kirby} => {Banana}: 0.909
{Banana, Half & Half, Lime Sparkling Water} => {Sparkling Water Grapefruit}: 0.833
{Organic Navel Orange, Organic Baby Spinach, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.833
{Organic Lemon, Organic Navel Orange, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.769
{Organic Navel Orange, Bag of Organic Bananas, Organic Whole String Cheese, Organic Cucumber} => {Organic Strawberries}: 0.714
{Organic Navel Orange, Organic Strawberries, Organic Whole String Cheese, Organic Cucumber} => {Bag of Organic Bananas}: 0.833
{Organic Navel Orange, Organic Strawberries, Organic Whole String Cheese} => {Bag of Organic Bananas}: 0.731
{Organic Navel Orange, Organic Unsweetened Almond Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.739
{Organic Navel Orange, Organic Baby Arugula, Organic Raspberries} => {Bag of Organic Bananas}: 0.769
{Organic Navel Orange, Organic Cilantro, Organic Ginger Root} => {Bag of Organic Bananas}: 0.700
{Organic Navel Orange, Carrots, Organic Raspberries} => {Bag of Organic Bananas}: 0.769
{Organic Navel Orange, Carrots, Organic Blueberries} => {Bag of Organic Bananas}: 0.714
{Organic Navel Orange, Organic Large Extra Fancy Fuji Apple, Organic Garnet Sweet Potato (Yam)} => {Bag of Organic Bananas}: 0.833
{Organic Navel Orange, Organic Raspberries, Organic Garnet Sweet Potato (Yam)} => {Bag of Organic Bananas}: 0.714
{Organic Navel Orange, Fresh Cauliflower, Organic Blueberries} => {Organic Strawberries}: 0.722
{Organic Navel Orange, Organic Italian Parsley Bunch, Organic Blueberries} => {Bag of Organic Bananas}: 0.733
{Organic Navel Orange, Organic Raspberries, Organic Italian Parsley Bunch} => {Bag of Organic Bananas}: 0.700
{Organic Navel Orange, Organic Red Bell Pepper, Asparagus} => {Bag of Organic Bananas}: 0.769
{Organic Navel Orange, Organic Yellow Onion, Asparagus} => {Bag of Organic Bananas}: 0.714
{Organic Navel Orange, Organic Baby Carrots, Organic Small Bunch Celery} => {Bag of Organic Bananas}: 0.833
{Organic Lemon, Organic Navel Orange, Organic Baby Carrots} => {Bag of Organic Bananas}: 0.706
{Organic Navel Orange, Organic Blueberries, Organic Baby Carrots} => {Organic Strawberries}: 0.789
{Organic Navel Orange, Organic Strawberries, Organic Raspberries, Organic Baby Carrots} => {Bag of Organic Bananas}: 0.769
{Seedless Red Grapes, Organic Navel Orange, Organic Granny Smith Apple} => {Organic Strawberries}: 0.786
{Seedless Red Grapes, Organic Navel Orange, Organic Garlic} => {Bag of Organic Bananas}: 0.750
{Seedless Red Grapes, Organic Navel Orange, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.737
{Organic Navel Orange, Organic Red Bell Pepper, Organic Granny Smith Apple} => {Bag of Organic Bananas}: 0.714
{Organic Lemon, Organic Navel Orange, Organic Red Bell Pepper, Organic Garlic} => {Bag of Organic Bananas}: 1.000
{Organic Lemon, Organic Navel Orange, Organic Red Bell Pepper, Organic Hass Avocado} => {Bag of Organic Bananas}: 1.000
{Organic Navel Orange, Organic Red Bell Pepper, Bag of Organic Bananas, Organic Yellow Onion} => {Organic Hass Avocado}: 0.786
{Organic Navel Orange, Organic Red Bell Pepper, Organic Yellow Onion, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.733
{Organic Navel Orange, Organic Red Bell Pepper, Organic Garlic, Organic Raspberries} => {Bag of Organic Bananas}: 0.917
{Organic Navel Orange, Organic Red Bell Pepper, Organic Garlic, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.867
{Organic Lemon, Organic Navel Orange, Organic Granny Smith Apple, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.909
{Organic Navel Orange, Organic Raspberries, Organic Zucchini, Organic Hass Avocado} => {Organic Strawberries}: 0.733
{Organic Navel Orange, Organic Yellow Onion, Organic Gala Apples} => {Bag of Organic Bananas}: 0.733
{Organic Navel Orange, Bag of Organic Bananas, Organic Yellow Onion, Organic Raspberries} => {Organic Hass Avocado}: 0.812
{Organic Navel Orange, Organic Yellow Onion, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.812
{Organic Lemon, Organic Navel Orange, Organic Yellow Onion, Organic Garlic} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Organic Navel Orange, Organic Yellow Onion, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Organic Navel Orange, Organic Yellow Onion, Organic Garlic, Organic Cucumber} => {Bag of Organic Bananas}: 0.714
{Organic Navel Orange, Organic Yellow Onion, Organic Garlic, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Organic Navel Orange, Organic Strawberries, Organic Garlic, Organic Blueberries} => {Organic Raspberries}: 0.909
{Organic Navel Orange, Organic Garlic, Organic Raspberries, Organic Blueberries} => {Bag of Organic Bananas}: 0.857
{Organic Navel Orange, Organic Garlic, Organic Blueberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.909
{Organic Lemon, Organic Navel Orange, Organic Garlic, Organic Blueberries} => {Bag of Organic Bananas}: 0.917
{Organic Navel Orange, Bag of Organic Bananas, Organic Garlic, Organic Blueberries} => {Organic Raspberries}: 0.800
{Organic Lemon, Organic Navel Orange, Organic Blueberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.833
{Organic Lemon, Organic Navel Orange, Organic Strawberries, Organic Blueberries} => {Bag of Organic Bananas, Organic Raspberries}: 0.733
{Organic Lemon, Organic Navel Orange, Bag of Organic Bananas, Organic Strawberries, Organic Blueberries} => {Organic Raspberries}: 0.917
{Organic Lemon, Organic Navel Orange, Bag of Organic Bananas, Organic Raspberries, Organic Blueberries} => {Organic Strawberries}: 0.733
{Organic Lemon, Organic Navel Orange, Organic Strawberries, Organic Raspberries, Organic Blueberries} => {Bag of Organic Bananas}: 1.000
{Organic Lemon, Organic Navel Orange, Organic Raspberries, Organic Blueberries} => {Bag of Organic Bananas}: 0.938
{Organic Navel Orange, Organic Baby Spinach, Organic Blueberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.786
{Organic Navel Orange, Organic Baby Spinach, Organic Raspberries, Organic Blueberries} => {Bag of Organic Bananas}: 0.714
{Organic Navel Orange, Organic Strawberries, Organic Baby Spinach, Organic Gala Apples} => {Bag of Organic Bananas}: 0.714
{Organic Navel Orange, Organic Strawberries, Organic Gala Apples, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.933
{Organic Navel Orange, Organic Red Onion, Organic Baby Spinach, Organic Raspberries} => {Bag of Organic Bananas}: 0.714
{Organic Lemon, Organic Navel Orange, Bag of Organic Bananas, Organic Strawberries, Organic Garlic} => {Organic Raspberries}: 0.733
{Organic Lemon, Organic Navel Orange, Bag of Organic Bananas, Organic Garlic, Organic Raspberries} => {Organic Strawberries}: 0.733
{Organic Lemon, Organic Navel Orange, Organic Strawberries, Organic Garlic, Organic Raspberries} => {Bag of Organic Bananas}: 0.917
{Organic Navel Orange, Bag of Organic Bananas, Organic Strawberries, Organic Garlic, Organic Raspberries} => {Organic Lemon}: 0.733
{Organic Navel Orange, Organic Garlic, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Organic Lemon, Organic Navel Orange, Organic Strawberries, Organic Garlic} => {Bag of Organic Bananas}: 0.789
{Organic Lemon, Organic Navel Orange, Organic Garlic, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.727
{Organic Navel Orange, Organic Large Extra Fancy Fuji Apple, Organic Baby Spinach, Organic Cucumber} => {Organic Strawberries}: 0.769
{Organic Lemon, Organic Navel Orange, Organic Large Extra Fancy Fuji Apple, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.846
{Organic Navel Orange, Limes, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.833
{Organic Navel Orange, Organic Strawberries, Limes, Organic Raspberries} => {Bag of Organic Bananas}: 0.846
{Organic Lemon, Organic Navel Orange, Organic Baby Spinach, Organic Raspberries} => {Bag of Organic Bananas}: 0.833
{Organic Lemon, Organic Navel Orange, Organic Baby Spinach, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.765
{Organic Lemon, Organic Navel Orange, Organic Strawberries, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.846
{Organic Lemon, Organic Navel Orange, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.840
{Organic Lemon, Organic Navel Orange, Organic Strawberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.741
{Organic Whole String Cheese, Organic Cucumber, Organic Unsweetened Almond Milk} => {Organic Strawberries}: 0.714
{Organic Baby Spinach, Organic Whole String Cheese, Organic Blackberries} => {Organic Strawberries}: 0.714
{Organic Red Bell Pepper, Organic Whole String Cheese, Banana} => {Organic Strawberries}: 0.739
{Yellow Onions, Organic Whole String Cheese, Organic Avocado} => {Banana}: 0.857
{Yellow Onions, Strawberries, Organic Whole String Cheese} => {Banana}: 0.714
{Organic Baby Spinach, Organic Whole String Cheese, Organic Cilantro} => {Bag of Organic Bananas}: 0.773
{Strawberries, Organic Whole String Cheese, Organic Avocado} => {Banana}: 0.700
{Organic Strawberries, Organic Whole String Cheese, Organic Gala Apples, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.909
{Organic Large Extra Fancy Fuji Apple, Organic Whole String Cheese, Organic Grape Tomatoes} => {Banana}: 0.706
{Seedless Red Grapes, Organic Whole String Cheese, Organic Whole Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Organic Strawberries, Organic Baby Spinach, Organic Whole String Cheese, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.846
{Bag of Organic Bananas, Organic Whole String Cheese, Organic Baby Carrots, Organic Hass Avocado} => {Organic Strawberries}: 0.929
{Bag of Organic Bananas, Organic Baby Spinach, Organic Whole String Cheese, Organic Cucumber, Organic Hass Avocado} => {Organic Strawberries}: 0.714
{Organic Strawberries, Organic Baby Spinach, Organic Whole String Cheese, Organic Cucumber, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.769
{Organic Baby Spinach, Organic Whole String Cheese, Organic Whole Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.765
{Organic Strawberries, Organic Whole String Cheese, Organic Whole Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.724
{Broccoli Crown, Limes, Organic Ginger Root, Organic Avocado} => {Large Lemon}: 1.000
{Broccoli Crown, Organic Garlic, Limes, Organic Ginger Root} => {Large Lemon}: 0.909
{Broccoli Crown, Banana, Limes, Organic Ginger Root} => {Large Lemon}: 0.917
{Broccoli Crown, Banana, Organic Ginger Root, Large Lemon} => {Limes}: 0.733
{Broccoli Crown, Limes, Organic Ginger Root} => {Large Lemon}: 0.750
{Green Bell Pepper, Fresh Cauliflower, Organic Ginger Root} => {Organic Baby Spinach}: 0.733
{Organic Grape Tomatoes, Organic Small Bunch Celery, Organic Ginger Root} => {Bag of Organic Bananas}: 0.706
{Organic Lemon, Organic Whole Milk, Organic Ginger Root} => {Bag of Organic Bananas}: 0.733
{Organic Lemon, Organic Raspberries, Organic Ginger Root, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.786
{Organic Lemon, Organic Baby Spinach, Organic Raspberries, Organic Ginger Root} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Raspberries, Organic Ginger Root, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.733
{Bag of Organic Bananas, Organic Yellow Onion, Michigan Organic Kale, Organic Ginger Root} => {Organic Garlic}: 0.909
{Organic Strawberries, Organic Cucumber, Organic Ginger Root, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.733
{Organic Lemon, Organic Cucumber, Organic Ginger Root, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.765
{Green Bell Pepper, Boneless Skinless Chicken Breasts, Organic Cilantro} => {Limes}: 0.714
{Seedless Red Grapes, Boneless Skinless Chicken Breasts, Organic Whole Milk} => {Banana}: 0.923
{Strawberries, Boneless Skinless Chicken Breasts, Organic Cucumber} => {Banana}: 0.733
{Organic Baby Spinach, Green Bell Pepper, Boneless Skinless Chicken Breasts, Limes} => {Banana}: 0.769
{Organic Red Onion, Organic Baby Spinach, Boneless Skinless Chicken Breasts, Large Lemon} => {Organic Avocado}: 0.769
{Organic Strawberries, Boneless Skinless Chicken Breasts, Large Lemon, Organic Avocado} => {Organic Baby Spinach}: 0.733
{Green Bell Pepper, Red Peppers, Unsweetened Almondmilk} => {Banana}: 0.714
{Unsweetened Almondmilk, Organic Raspberries, Organic Grape Tomatoes} => {Bag of Organic Bananas}: 0.875
{Bag of Organic Bananas, Organic Baby Spinach, Unsweetened Almondmilk, Organic Garlic} => {Organic Strawberries}: 0.769
{Bag of Organic Bananas, Organic Yellow Onion, Unsweetened Almondmilk, Organic Raspberries} => {Organic Baby Spinach}: 0.714
{Organic Baby Spinach, Organic Yellow Onion, Unsweetened Almondmilk, Organic Raspberries} => {Bag of Organic Bananas}: 0.769
{Seedless Red Grapes, Organic Unsweetened Almond Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.737
{Organic Raspberries, Organic Unsweetened Almond Milk, Organic Granny Smith Apple, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.846
{Organic Lemon, Organic Large Extra Fancy Fuji Apple, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.800
{Organic Baby Spinach, Organic Unsweetened Almond Milk, Organic Grape Tomatoes, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Organic Lemon, Organic Yellow Onion, Organic Unsweetened Almond Milk} => {Bag of Organic Bananas}: 0.714
{Organic Lemon, Bag of Organic Bananas, Organic Raspberries, Organic Unsweetened Almond Milk} => {Organic Hass Avocado}: 0.722
{Organic Lemon, Organic Raspberries, Organic Unsweetened Almond Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.867
{Organic Lemon, Organic Baby Spinach, Organic Unsweetened Almond Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.786
{Organic Baby Spinach, Organic Unsweetened Almond Milk, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.722
{Bag of Organic Bananas, Organic Raspberries, Organic Cucumber, Organic Unsweetened Almond Milk} => {Organic Hass Avocado}: 0.786
{Organic Raspberries, Organic Cucumber, Organic Unsweetened Almond Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.786
{Organic Strawberries, Organic Raspberries, Organic Unsweetened Almond Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.769
{Organic Strawberries, Organic Cucumber, Organic Unsweetened Almond Milk, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.833
{Organic Lemon, Spring Water, Organic Strawberries} => {Bag of Organic Bananas}: 0.850
{Spring Water, Organic Strawberries, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.714
{Yellow Onions, Organic Fuji Apple, Red Vine Tomato} => {Banana}: 0.786
{Apple Honeycrisp Organic, Organic Red Bell Pepper, Bag of Organic Bananas, Organic Yellow Onion} => {Organic Hass Avocado}: 0.923
{Apple Honeycrisp Organic, Organic Red Bell Pepper, Organic Yellow Onion, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.857
{Apple Honeycrisp Organic, Organic Red Bell Pepper, Bag of Organic Bananas, Organic Raspberries} => {Organic Hass Avocado}: 0.714
{Apple Honeycrisp Organic, Organic Red Bell Pepper, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.909
{Apple Honeycrisp Organic, Organic Red Bell Pepper, Bag of Organic Bananas, Organic Garlic} => {Organic Hass Avocado}: 0.786
{Apple Honeycrisp Organic, Organic Red Bell Pepper, Organic Garlic, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.846
{Apple Honeycrisp Organic, Organic Red Bell Pepper, Organic Strawberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.846
{Apple Honeycrisp Organic, Organic Strawberries, Fresh Cauliflower, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.769
{Apple Honeycrisp Organic, Organic Baby Carrots, Organic Zucchini} => {Bag of Organic Bananas}: 0.706
{Apple Honeycrisp Organic, Organic Raspberries, Organic Zucchini, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.750
{Apple Honeycrisp Organic, Organic Strawberries, Organic Raspberries, Organic Zucchini} => {Bag of Organic Bananas}: 0.706
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Cucumber, Organic Blueberries} => {Organic Strawberries}: 0.833
{Apple Honeycrisp Organic, Organic Raspberries, Organic Blueberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.722
{Organic Lemon, Apple Honeycrisp Organic, Limes} => {Organic Hass Avocado}: 0.739
{Organic Lemon, Apple Honeycrisp Organic, Organic Strawberries, Organic Yellow Onion} => {Bag of Organic Bananas}: 0.769
{Organic Lemon, Apple Honeycrisp Organic, Organic Raspberries, Organic Hass Avocado} => {Bag of Organic Bananas}: 0.737
{Apple Honeycrisp Organic, Bag of Organic Bananas, Organic Garlic, Limes} => {Organic Hass Avocado}: 0.909
